Epoch 0 {"5": 0.1264705882352941, "8": 0.17352941176470588, "10": 0.21176470588235294, "12": 0.22941176470588237, "14": 0.2485294117647059, "16": 0.2661764705882353, "18": 0.2985294117647059, "20": 0.32205882352941173, "30": 0.4147058823529412}
Epoch 5 {"5": 0.04852941176470588, "8": 0.06764705882352942, "10": 0.07500000000000001, "12": 0.09558823529411764, "14": 0.10147058823529412, "16": 0.1073529411764706, "18": 0.12058823529411763, "20": 0.13088235294117648, "30": 0.16323529411764706}
Epoch 10 {"5": 0.10294117647058823, "8": 0.15441176470588236, "10": 0.175, "12": 0.2, "14": 0.22794117647058826, "16": 0.23676470588235293, "18": 0.26029411764705884, "20": 0.29558823529411765, "30": 0.3764705882352941}
Epoch 15 {"5": 0.11911764705882352, "8": 0.16323529411764706, "10": 0.23529411764705882, "12": 0.26029411764705884, "14": 0.30000000000000004, "16": 0.31029411764705883, "18": 0.3397058823529412, "20": 0.3602941176470588, "30": 0.4455882352941176}
Epoch 20 {"5": 0.08382352941176471, "8": 0.11764705882352941, "10": 0.15294117647058825, "12": 0.17205882352941176, "14": 0.18676470588235294, "16": 0.1985294117647059, "18": 0.22205882352941175, "20": 0.25441176470588234, "30": 0.33676470588235297}
Epoch 25 {"5": 0.25, "8": 0.2985294117647059, "10": 0.4647058823529412, "12": 0.4794117647058823, "14": 0.5014705882352941, "16": 0.5161764705882352, "18": 0.5426470588235295, "20": 0.5632352941176471, "30": 0.6352941176470588}
Epoch 30 {"5": 0.1602941176470588, "8": 0.20588235294117646, "10": 0.36764705882352944, "12": 0.40294117647058825, "14": 0.42058823529411765, "16": 0.4323529411764706, "18": 0.4661764705882353, "20": 0.4852941176470588, "30": 0.5676470588235294}
Epoch 35 {"5": 0.31029411764705883, "8": 0.3970588235294118, "10": 0.5735294117647058, "12": 0.5852941176470587, "14": 0.5970588235294118, "16": 0.6132352941176471, "18": 0.625, "20": 0.6323529411764706, "30": 0.6823529411764706}
Epoch 40 {"5": 0.27647058823529413, "8": 0.36764705882352944, "10": 0.526470588235294, "12": 0.5426470588235295, "14": 0.5558823529411765, "16": 0.5808823529411765, "18": 0.5955882352941176, "20": 0.6073529411764707, "30": 0.6735294117647059}
Epoch 45 {"5": 0.16176470588235295, "8": 0.1926470588235294, "10": 0.3397058823529412, "12": 0.3588235294117647, "14": 0.3941176470588236, "16": 0.4176470588235294, "18": 0.4411764705882353, "20": 0.4661764705882353, "30": 0.5691176470588235}
Epoch 50 {"5": 0.3191176470588235, "8": 0.4558823529411765, "10": 0.6102941176470589, "12": 0.6205882352941177, "14": 0.6367647058823529, "16": 0.661764705882353, "18": 0.675, "20": 0.6852941176470588, "30": 0.7176470588235294}
Epoch 55 {"5": 0.07205882352941177, "8": 0.1, "10": 0.12205882352941178, "12": 0.1323529411764706, "14": 0.14705882352941177, "16": 0.15735294117647058, "18": 0.17058823529411765, "20": 0.18970588235294117, "30": 0.23970588235294116}
Epoch 60 {"5": 0.11176470588235293, "8": 0.14852941176470588, "10": 0.21911764705882353, "12": 0.2514705882352941, "14": 0.27647058823529413, "16": 0.27794117647058825, "18": 0.31176470588235294, "20": 0.3426470588235294, "30": 0.4558823529411765}
Epoch 65 {"5": 0.22058823529411764, "8": 0.28088235294117647, "10": 0.3897058823529412, "12": 0.3955882352941177, "14": 0.41323529411764703, "16": 0.4235294117647059, "18": 0.44705882352941173, "20": 0.45735294117647063, "30": 0.5220588235294117}
Epoch 70 {"5": 0.19117647058823528, "8": 0.275, "10": 0.4294117647058824, "12": 0.45, "14": 0.47058823529411764, "16": 0.4926470588235294, "18": 0.5058823529411764, "20": 0.5191176470588235, "30": 0.6014705882352942}
Epoch 75 {"5": 0.25, "8": 0.4161764705882353, "10": 0.5676470588235294, "12": 0.586764705882353, "14": 0.5955882352941176, "16": 0.6044117647058824, "18": 0.6132352941176471, "20": 0.6235294117647059, "30": 0.7}
