Epoch 0 {"5": 0.18823529411764706, "8": 0.23823529411764705, "10": 0.26323529411764707, "12": 0.27941176470588236, "14": 0.29558823529411765, "16": 0.31323529411764706, "18": 0.32941176470588235, "20": 0.35, "30": 0.4294117647058823}
Epoch 5 {"5": 0.2, "8": 0.2264705882352941, "10": 0.26029411764705884, "12": 0.28088235294117647, "14": 0.30147058823529416, "16": 0.31029411764705883, "18": 0.33235294117647063, "20": 0.34411764705882353, "30": 0.40294117647058825}
Epoch 10 {"5": 0.20294117647058824, "8": 0.22794117647058823, "10": 0.27941176470588236, "12": 0.29411764705882354, "14": 0.3073529411764706, "16": 0.31470588235294117, "18": 0.3411764705882353, "20": 0.3588235294117647, "30": 0.4323529411764706}
Epoch 15 {"5": 0.2088235294117647, "8": 0.22941176470588234, "10": 0.3058823529411765, "12": 0.33088235294117646, "14": 0.35, "16": 0.3661764705882353, "18": 0.4, "20": 0.4191176470588235, "30": 0.5044117647058823}
Epoch 20 {"5": 0.30147058823529416, "8": 0.3235294117647059, "10": 0.47352941176470587, "12": 0.48235294117647065, "14": 0.49558823529411766, "16": 0.5073529411764706, "18": 0.5205882352941176, "20": 0.5338235294117647, "30": 0.5955882352941176}
Epoch 25 {"5": 0.27794117647058825, "8": 0.3397058823529412, "10": 0.4911764705882353, "12": 0.5044117647058823, "14": 0.5235294117647058, "16": 0.5411764705882354, "18": 0.5558823529411765, "20": 0.5676470588235294, "30": 0.6220588235294118}
Epoch 30 {"5": 0.36176470588235293, "8": 0.4308823529411765, "10": 0.5779411764705882, "12": 0.5897058823529412, "14": 0.6014705882352941, "16": 0.6147058823529412, "18": 0.6264705882352941, "20": 0.638235294117647, "30": 0.6691176470588236}
Epoch 35 {"5": 0.2426470588235294, "8": 0.2823529411764706, "10": 0.36323529411764705, "12": 0.38088235294117645, "14": 0.3985294117647059, "16": 0.4102941176470588, "18": 0.43823529411764706, "20": 0.45294117647058824, "30": 0.5235294117647059}
Epoch 40 {"5": 0.23529411764705882, "8": 0.27058823529411763, "10": 0.35, "12": 0.36764705882352944, "14": 0.37941176470588234, "16": 0.3911764705882353, "18": 0.41323529411764703, "20": 0.43970588235294117, "30": 0.5235294117647058}
Epoch 45 {"5": 0.24705882352941178, "8": 0.29117647058823526, "10": 0.3426470588235294, "12": 0.3588235294117647, "14": 0.38235294117647056, "16": 0.3955882352941177, "18": 0.42205882352941176, "20": 0.45, "30": 0.5367647058823529}
Epoch 50 {"5": 0.24264705882352938, "8": 0.29411764705882354, "10": 0.43676470588235294, "12": 0.44705882352941173, "14": 0.46911764705882353, "16": 0.4838235294117647, "18": 0.5, "20": 0.513235294117647, "30": 0.5823529411764705}
Epoch 55 {"5": 0.38088235294117645, "8": 0.46029411764705885, "10": 0.611764705882353, "12": 0.6220588235294118, "14": 0.6338235294117647, "16": 0.6485294117647058, "18": 0.6602941176470588, "20": 0.6647058823529413, "30": 0.7132352941176471}
Epoch 60 {"5": 0.3661764705882353, "8": 0.45147058823529407, "10": 0.5897058823529412, "12": 0.6014705882352941, "14": 0.6132352941176471, "16": 0.6235294117647059, "18": 0.6323529411764706, "20": 0.6426470588235293, "30": 0.6926470588235294}
Epoch 65 {"5": 0.4, "8": 0.49117647058823527, "10": 0.6264705882352941, "12": 0.6294117647058823, "14": 0.6367647058823529, "16": 0.6441176470588235, "18": 0.6588235294117648, "20": 0.6661764705882354, "30": 0.7205882352941176}
Epoch 70 {"5": 0.4117647058823529, "8": 0.5014705882352941, "10": 0.625, "12": 0.6352941176470588, "14": 0.6441176470588235, "16": 0.6558823529411765, "18": 0.6676470588235294, "20": 0.6808823529411765, "30": 0.7264705882352942}
Epoch 75 {"5": 0.35000000000000003, "8": 0.4323529411764706, "10": 0.5102941176470588, "12": 0.5264705882352941, "14": 0.5323529411764706, "16": 0.5411764705882354, "18": 0.5514705882352942, "20": 0.5647058823529412, "30": 0.6088235294117648}
