Epoch 0 {"5": 0.11323529411764705, "8": 0.16617647058823531, "10": 0.21029411764705883, "12": 0.2411764705882353, "14": 0.25588235294117645, "16": 0.275, "18": 0.3, "20": 0.3191176470588235, "30": 0.41323529411764703}
Epoch 5 {"5": 0.05588235294117647, "8": 0.09264705882352942, "10": 0.11029411764705882, "12": 0.12794117647058822, "14": 0.1411764705882353, "16": 0.16176470588235295, "18": 0.18382352941176472, "20": 0.20441176470588235, "30": 0.26323529411764707}
Epoch 10 {"5": 0.09558823529411764, "8": 0.1514705882352941, "10": 0.1970588235294118, "12": 0.22647058823529412, "14": 0.2602941176470588, "16": 0.28088235294117647, "18": 0.3073529411764706, "20": 0.33676470588235297, "30": 0.45}
Epoch 15 {"5": 0.1411764705882353, "8": 0.2691176470588236, "10": 0.41617647058823526, "12": 0.43529411764705883, "14": 0.46029411764705885, "16": 0.48382352941176465, "18": 0.5044117647058823, "20": 0.5308823529411765, "30": 0.611764705882353}
Epoch 20 {"5": 0.08970588235294118, "8": 0.1323529411764706, "10": 0.17941176470588235, "12": 0.20294117647058824, "14": 0.23088235294117648, "16": 0.25588235294117645, "18": 0.28088235294117647, "20": 0.31029411764705883, "30": 0.41470588235294115}
Epoch 25 {"5": 0.1588235294117647, "8": 0.25, "10": 0.4117647058823529, "12": 0.4411764705882353, "14": 0.47058823529411764, "16": 0.49264705882352944, "18": 0.5147058823529411, "20": 0.538235294117647, "30": 0.625}
Epoch 30 {"5": 0.12058823529411765, "8": 0.18676470588235294, "10": 0.29705882352941176, "12": 0.3205882352941176, "14": 0.35441176470588237, "16": 0.38088235294117645, "18": 0.42058823529411765, "20": 0.4441176470588235, "30": 0.5397058823529411}
Epoch 35 {"5": 0.12058823529411763, "8": 0.23529411764705882, "10": 0.3573529411764706, "12": 0.3764705882352941, "14": 0.4088235294117647, "16": 0.4323529411764706, "18": 0.46176470588235297, "20": 0.4852941176470589, "30": 0.5897058823529412}
Epoch 40 {"5": 0.12352941176470589, "8": 0.27794117647058825, "10": 0.4191176470588235, "12": 0.4411764705882353, "14": 0.45735294117647063, "16": 0.49411764705882355, "18": 0.5117647058823529, "20": 0.5352941176470588, "30": 0.6088235294117648}
Epoch 45 {"5": 0.11323529411764707, "8": 0.16176470588235295, "10": 0.2514705882352941, "12": 0.27794117647058825, "14": 0.3088235294117647, "16": 0.3264705882352941, "18": 0.3544117647058823, "20": 0.375, "30": 0.47205882352941175}
Epoch 50 {"5": 0.13676470588235295, "8": 0.25735294117647056, "10": 0.37058823529411766, "12": 0.3897058823529412, "14": 0.41764705882352937, "16": 0.4338235294117647, "18": 0.4544117647058824, "20": 0.47205882352941175, "30": 0.5367647058823529}
Epoch 55 {"5": 0.16470588235294117, "8": 0.23088235294117648, "10": 0.40147058823529413, "12": 0.4205882352941176, "14": 0.43970588235294117, "16": 0.47058823529411764, "18": 0.4852941176470589, "20": 0.5088235294117647, "30": 0.5823529411764706}
Epoch 60 {"5": 0.0911764705882353, "8": 0.15588235294117647, "10": 0.1941176470588235, "12": 0.22058823529411764, "14": 0.23676470588235293, "16": 0.26323529411764707, "18": 0.275, "20": 0.30294117647058827, "30": 0.3779411764705882}
Epoch 65 {"5": 0.15441176470588236, "8": 0.2735294117647059, "10": 0.43529411764705883, "12": 0.4573529411764706, "14": 0.4779411764705882, "16": 0.48823529411764705, "18": 0.5073529411764706, "20": 0.538235294117647, "30": 0.6205882352941177}
Epoch 70 {"5": 0.15441176470588236, "8": 0.2338235294117647, "10": 0.3970588235294118, "12": 0.4176470588235294, "14": 0.43529411764705883, "16": 0.4632352941176471, "18": 0.4808823529411764, "20": 0.5058823529411764, "30": 0.6029411764705882}
Epoch 75 {"5": 0.09264705882352942, "8": 0.13529411764705884, "10": 0.2426470588235294, "12": 0.26176470588235295, "14": 0.27058823529411763, "16": 0.2867647058823529, "18": 0.30588235294117644, "20": 0.31176470588235294, "30": 0.37941176470588234}
